OBJECTID;ARRDT;BOIS;TYPE_VOIE;NOM_VOIE;STATUT;TYPOLOGIE;SENS_VELO;TYPOLOGIE_SIMPLE;SHAPE.LEN;geo_shape;geo_point_2d 
6972;18;NON;RUE;CHAMPIONNET;VOIE 50;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3277211960228312, 48.89312215380655], [2.329315331398672, 48.89347811629432]]}";48.8933001351, 2.32851826371
8786;20;NON;BOULEVARD;DAVOUT;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.41101248284479, 48.852703763391716], [2.4110006210522092, 48.852768562090255]]}";48.8527361627, 2.41100655195
8787;20;NON;BOULEVARD;DAVOUT;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.410995531075442, 48.85270454156501], [2.411002585565594, 48.85266569960843], [2.41101227928763, 48.85259928241856]]}";48.8526519817, 2.41100433118
8791;20;NON;BOULEVARD;DAVOUT;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411210627844337, 48.85125692515538], [2.411189520080304, 48.85136317242854]]}";48.8513100488, 2.41120007396
8792;20;NON;BOULEVARD;DAVOUT;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411184014294119, 48.84923966182518], [2.411187373309641, 48.84910618616026], [2.411230277634969, 48.84897754209683]]}";48.8491068847, 2.41119734955
8794;20;NON;BOULEVARD;DAVOUT;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411613155469905, 48.84902133781746], [2.4116000985381643, 48.84908951941033]]}";48.8490554286, 2.411606627
8795;20;NON;BOULEVARD;DAVOUT;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411426959628607, 48.84726725532214], [2.411433855756195, 48.84741578258157], [2.411426940302638, 48.84754924095649], [2.411435263638142, 48.847674207926666], [2.411471976983803, 48.84790320537747]]}";48.8475860826, 2.41143896009
8801;20;NON;RUE DE;LAGNY;VOIE 50;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.412264564309423, 48.8491367853952], [2.411594386373134, 48.84911934753376], [2.41158383627334, 48.849122364752205], [2.41157386318098, 48.84912694139307], [2.411564696091782, 48.84913297237047], [2.411556545494546, 48.849140319205], [2.411549598538038, 48.84914881320336], [2.411544014733801, 48.84915825933182], [2.411539922293553, 48.849168440694484]]}";48.8491291987, 2.41189178387
8802;20;NON;RUE DE;LAGNY;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411148616273561, 48.84908180382281], [2.409343115356458, 48.849035783253], [2.409107849323328, 48.849030814299184], [2.407889479067513, 48.84900385090744], [2.407646145660122, 48.84898330471429], [2.406773434478335, 48.84896746774775]]}";48.8490256086, 2.40896087564
8804;20;NON;BOULEVARD;DAVOUT;VOIE 50;CONTINUITE VELO;;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.411539922293553, 48.849168440694484], [2.411186068087236, 48.8491580512585]]}";48.849163246, 2.41136299519
8808;20;NON;RUE DE;LAGNY;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.41301252472701, 48.849047211070875], [2.413133170055731, 48.849059700608805]]}";48.8490534558, 2.41307284739
8812;20;NON;RUE DE;LAGNY;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.414525302849955, 48.84933267298269], [2.414431536797505, 48.849328181309]]}";48.8493304271, 2.41447841982
8814;20;NON;RUE DE;LAGNY;VOIE 50;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.413138082568353, 48.84917843200918], [2.412968274901594, 48.849152084702816]]}";48.8491652584, 2.41305317873
8817;20;NON;RUE;LOUIS LAPORTE;VOIE 30;SANS MARQUAGE;SENS CIRCULATION GENERALE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.413215607222615, 48.84889816756909], [2.4132304118913472, 48.84888522252709], [2.413246989951897, 48.848874643290955], [2.413264966682087, 48.84886666898845], [2.413283935744909, 48.84886147986671], [2.413303468373166, 48.848859193218054], [2.413323123061112, 48.84885986072873], [2.413374663354512, 48.84885073937482], [2.413424621599733, 48.8488351260896], [2.413472183613172, 48.848813275327174], [2.4135165742632942, 48.84878554319558], [2.4135570701031632, 48.848752381653185], [2.4135712755187653, 48.84873296339763], [2.413588111645165, 48.848715775979876], [2.413607232451902, 48.84870117265043], [2.413628244951805, 48.848689453549405], [2.4136507172780153, 48.84868085953777], [2.414044973870375, 48.848649477499265], [2.414084708027985, 48.84865398390726], [2.414123569568207, 48.848663412146], [2.414160951285072, 48.84867761490061], [2.41419626909464, 48.84869637025508], [2.414228971161225, 48.84871938515971], [2.414368617133624, 48.84921552055564]]}";48.8488065013, 2.41390200093
8821;20;NON;RUE;MARYSE HILSZ;VOIE 30;PISTE CYCLABLE  BIDIRECTIONNELLE AVEC STATIONNEMENT RECONSTITUE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.41275636352614, 48.85090124358546], [2.412759075864114, 48.850883018507545], [2.4129315664562982, 48.850013962854284]]}";48.8504575289, 2.41284353648
8835;20;NON;RUE;LOUIS LUMIERE;VOIE 30;BANDE CYCLABLE BIDIRECTIONNELLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.410968193584503, 48.86274378281706], [2.411024255350918, 48.86243777259882], [2.411043860608141, 48.862301957441304]]}";48.8625231611, 2.41100780449
8849;20;NON;RUE DES;DOCTEURS DEJERINE;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.412137969941293, 48.85442752575656], [2.412139730340202, 48.854450306781], [2.412168314015701, 48.85470381937358], [2.412154874308288, 48.85474444327659]]}";48.8545868413, 2.41215395152
8852;20;NON;RUE DES;DOCTEURS DEJERINE;VOIE 50;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.412104984684131, 48.85395011509515], [2.412206256502918, 48.85362034353146]]}";48.8537852293, 2.41215562059
8854;20;NON;RUE;MARYSE HILSZ;VOIE 50;PISTE CYCLABLE  BIDIRECTIONNELLE AVEC STATIONNEMENT RECONSTITUE;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.412206256502918, 48.85362034353146], [2.412218443658976, 48.853580658182025], [2.412379288334442, 48.85337815677666]]}";48.8534961578, 2.41228689865
8860;20;NON;RUE;MARYSE HILSZ;VOIE 30;PISTE CYCLABLE  BIDIRECTIONNELLE AVEC STATIONNEMENT RECONSTITUE;CONTRESENS;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.412957123866513, 48.85001004930941], [2.412786705308726, 48.850884749842756]]}";48.8504473996, 2.41287191459
8880;20;NON;AVENUE;BENOIT FRACHON;VOIE 50;PISTE CYCLABLE BIDIRECTIONNELLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.415141909779508, 48.854157173334755], [2.415265490600791, 48.85386579723322], [2.415583278052228, 48.85208753707574]]}";48.8531309443, 2.41539148336
8887;20;NON;AVENUE;GAMBETTA;VOIE 50;BANDE CYCLABLE SUR CHAUSSEE;SENS CIRCULATION GENERALE;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.388506309253663, 48.86310373530978], [2.391598626436883, 48.863889855215476], [2.392039143645459, 48.864000361639846], [2.39504176283164, 48.864765598841416], [2.395523616981861, 48.864889388522194]]}";48.8639955652, 2.39201521732
8909;20;NON;RUE DES;PARTANTS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.392923308950623, 48.86549783532912], [2.392376496517925, 48.86512865650568], [2.392365127807872, 48.86512253491865], [2.392352935837459, 48.86511828318329], [2.392340225849688, 48.86511600774775], [2.3923273160568472, 48.86511576558072], [2.391379242121428, 48.865155562418096], [2.391186093815401, 48.86516163926195], [2.391150870482546, 48.86516267793035], [2.391116107143433, 48.86516844614179], [2.391082435933816, 48.86517883900724], [2.39105046913019, 48.86519366754309], [2.390328956308836, 48.8655375534667], [2.389867965747144, 48.865523357191805]]}";48.8652867401, 2.39142254883
8918;20;NON;PLACE;HENRI MATISSE;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390829026850041, 48.86634168477794], [2.390949768598828, 48.86598955672545], [2.39093473448941, 48.86591809495852]]}";48.8661308863, 2.39089806578
8919;20;NON;PLACE;HENRI MATISSE;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.390965046996678, 48.86591672632708], [2.39098005889464, 48.86599009158398], [2.390851773996082, 48.86634529502875]]}";48.8661322343, 2.39092528844
8922;20;NON;RUE DES;PRUNIERS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.391003840077745, 48.86419946852572], [2.391069018834868, 48.8638917811867]]}";48.8640456249, 2.39103642946
8928;20;NON;PLACE;JOSEPH EPSTEIN;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3908955144527, 48.86486992405518], [2.39089571324939, 48.86487614543987], [2.390896960447596, 48.86488224377114], [2.390899220178626, 48.86488804366453], [2.390902427453931, 48.86489337831847], [2.390906490034141, 48.864898094311435], [2.390911291081816, 48.86490205601421], [2.391125361072277, 48.865101358512824]]}";48.8649887546, 2.39100500738
8929;20;NON;RUE;DESIREE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.391864667047851, 48.865059298920315], [2.392205933066545, 48.864187275956624]]}";48.8646232874, 2.39203530006
8931;20;NON;RUE DE;TLEMCEN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3896222317075972, 48.8654759079226], [2.388108801042213, 48.864918116334344], [2.3879030940513593, 48.86485222275876], [2.387782626309927, 48.86480531462178]]}";48.8651383036, 2.38870318782
8934;20;NON;RUE;HOUDART;ZONE DE RENCONTRE;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.388211336444779, 48.863313611223816], [2.387302197892054, 48.86456477254438]]}";48.8639391919, 2.38775676717
8935;20;NON;RUE;DURIS;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.388223570242726, 48.864836276769466], [2.389287331733192, 48.864342725990475]]}";48.8645895014, 2.38875545099
8948;20;NON;RUE;MAX ERNST;AIRE PIETONNE;SANS MARQUAGE;CIRCULATION GENERALE INTERDITE;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.387457775207848, 48.866004968782825], [2.389426822587557, 48.86663998414249]]}";48.8663224765, 2.3884422989
8960;20;NON;RUE;ORFILA;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.400271740801259, 48.868086146909846], [2.4010797718858212, 48.86825042068007]]}";48.8681682838, 2.40067575634
8962;20;NON;RUE;ORFILA;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.398961951660621, 48.86750373710181], [2.400076623393549, 48.86802640893532]]}";48.867765073, 2.39951928753
8963;20;NON;RUE;ORFILA;ZONE 30;CONTINUITE VELO;CONTRESENS;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.398775368317627, 48.867419517365455], [2.398961951660621, 48.86750373710181]]}";48.8674616272, 2.39886865999
8969;20;NON;RUE;HENRI POINCARE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.402461404483881, 48.86969265923794], [2.401855855323669, 48.86981277368672], [2.401844089350181, 48.86981520471996], [2.40183288749829, 48.86981954828635], [2.401822558319055, 48.86982568474389], [2.401813386326069, 48.86983344506601], [2.401805624158644, 48.86984261549738], [2.401799485622941, 48.86985294344172], [2.400888700498407, 48.87114802082104]]}";48.8702760398, 2.40158058347
8971;20;NON;RUE DU;SURMELIN;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.401812678573286, 48.86802095318986], [2.40256182730875, 48.86811511601007], [2.402598527017971, 48.868117904894945], [2.40263532360546, 48.868117093917185], [2.402671864807568, 48.868112690840505], [2.403352353164136, 48.867982238022286], [2.403383890458039, 48.86798255912049], [2.40341504535487, 48.86798746589277], [2.403445154648753, 48.86799685388684], [2.4034735773919502, 48.86801052325697], [2.403499708538955, 48.86802818301821], [2.404033276070737, 48.86841250497762], [2.404343612919694, 48.86858918102171], [2.405254556806142, 48.86910872977153], [2.405316018652718, 48.869134305986414], [2.405375436224383, 48.86916432687131], [2.40543248862651, 48.86919863029335], [2.405486867737967, 48.86923703099112], [2.405538279875183, 48.86927932157517], [2.406673971271998, 48.86989315617009]]}";48.8686945892, 2.40430373667
8973;20;NON;RUE;ADOLPHE PENAUD;ZONE 30;BANDE CYCLABLE DECALEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.407732126709629, 48.86748421217618], [2.407175746422511, 48.86811515845704], [2.405581968062774, 48.869039978081645], [2.405563576895606, 48.86904485884078], [2.4055446250267, 48.86904655692927], [2.405525659135766, 48.869045023364585], [2.405507226306991, 48.869040302383446]]}";48.8683533437, 2.40668352543
8978;20;NON;RUE;MARTIN GARAT;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.407255428945362, 48.865149207211985], [2.407256597632817, 48.865141730841415], [2.407256562111423, 48.865134163762356], [2.407204219818048, 48.86460195693144]]}";48.8648755915, 2.40723110393
8981;20;NON;RUE;JULES SIEGFRIED;ZONE DE RENCONTRE;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.40704822450769, 48.86581790144032], [2.40705567207258, 48.86582915886249], [2.407064918613173, 48.865838992339164], [2.407075696981773, 48.865847117765114], [2.407087695773659, 48.86585330038348], [2.40750234834751, 48.86602239508306], [2.407593503265186, 48.86606557067612], [2.407681898554239, 48.86611414663444], [2.407767214641093, 48.8661679473424], [2.407849143084347, 48.86622677829547], [2.407927387689875, 48.866290426803374], [2.408001665581649, 48.86635866275905]]}";48.8660631058, 2.40753907218
8982;20;NON;RUE DU;CAPITAINE FERBER;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.405013177134972, 48.865050239005036], [2.40508118205875, 48.86515908259482], [2.405995086885172, 48.86615766051256], [2.406077284389879, 48.86622409969089], [2.406225857371746, 48.86632120680418]]}";48.8657117643, 2.4055939419
8983;20;NON;RUE DU;CAPITAINE FERBER;ZONE 30;BANDE CYCLABLE SUR CHAUSSEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.404766077474364, 48.86475820970864], [2.404767821602168, 48.86476542643128], [2.404770487526953, 48.864772355782804], [2.404774030160155, 48.86477888056767], [2.405013177134973, 48.86505023900496]]}";48.8649061032, 2.40488640201
8986;20;NON;RUE DE LA;PY;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.404984302552641, 48.86524788009303], [2.404809589843717, 48.86551351611845], [2.403431365047663, 48.86628252462482]]}";48.865811279, 2.40425067088
8990;20;NON;RUE;BRETONNEAU;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.403526337574604, 48.86782213737044], [2.402927743748651, 48.867554679030924], [2.4029104482879893, 48.86755316504903], [2.402297903980505, 48.86727927266235]]}";48.8675507787, 2.40291209379
8991;20;NON;RUE DU;CAPITAINE MARCHAL;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.406019466481991, 48.86663626610715], [2.405126664611406, 48.86712105788083], [2.404930603528058, 48.86723429939007], [2.403794677718297, 48.867845318173764], [2.4037768159636093, 48.8678509749696], [2.40375831014113, 48.86785390347673], [2.4037395745203503, 48.86785403813788], [2.403721028515004, 48.867851375938535], [2.403636300274906, 48.86783275061372], [2.403573771900136, 48.8678275986851], [2.403526337574604, 48.86782213737044]]}";48.867300097, 2.40478681129
8993;20;NON;RUE DU;LIEUTENANT CHAURE;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.407655749562634, 48.86740949758345], [2.405786244314321, 48.86751206728586]]}";48.8674607824, 2.40672099694
8996;20;NON;RUE DU;DOCTEUR PAQUELIN;ZONE 30;BANDE CYCLABLE DECALEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.403010724061753, 48.86922515335901], [2.402991323600893, 48.86920789140489], [2.402969238410046, 48.86919423134314], [2.402945129434137, 48.86918458197931], [2.402329464791752, 48.868992339116495], [2.402303696422287, 48.868989010408136], [2.402277733772843, 48.86899002529634], [2.402252303877569, 48.86899535536112], [2.4022281188518573, 48.86900485134425], [2.402205855950917, 48.869018247328945], [2.402186138604545, 48.86903516818638]]}";48.8690831948, 2.40259968157
8999;20;NON;RUE;HAXO;ZONE 30;BANDE CYCLABLE DECALEE;CONTRESENS;BANDE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.4046437104653933, 48.87116675980544], [2.404606527012442, 48.871200982342216], [2.404466927737008, 48.87152500514614]]}";48.8713405518, 2.40454780177
9005;20;NON;RUE;HAXO;ZONE 30;SANS MARQUAGE;CONTRESENS;SANS MARQUAGE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.404466927737008, 48.87152500514614], [2.404456457424226, 48.87154930753559], [2.404445031735951, 48.87156766882365], [2.404430964651102, 48.871584094424875], [2.4044145787243982, 48.871598207704366], [2.404396249681019, 48.87160968504816]]}";48.8715717764, 2.40443683592
9006;20;NON;RUE DE;BAGNOLET;VOIE 30;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.398796642501316, 48.85733108481504], [2.398044442546082, 48.85707802419866], [2.397543986531413, 48.85694701123022], [2.397023433437909, 48.856870148085726], [2.396154520522143, 48.85679438069865]]}";48.8569905549, 2.39749053516
6979;18;NON;AVENUE DE;SAINT OUEN;VOIE 30;COULOIR BUS MARQUE;SENS CIRCULATION GENERALE;COULOIR BUS OUVERT AUX VELOS;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.328168803182534, 48.89501429597997], [2.328304193942115, 48.89542270155216]]}";48.8952184988, 2.32823649856
6989;18;NON;RUE;LOUIS PASTEUR VALLERY RADOT;VOIE 30;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.332060564384359, 48.90023263225196], [2.332130328744455, 48.9002340706844]]}";48.9002333515, 2.33209544656
6990;18;NON;RUE;LOUIS PASTEUR VALLERY RADOT;VOIE 30;PISTE CYCLABLE SUR TROTTOIR;SENS CIRCULATION GENERALE;PISTE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333927645660057, 48.90027130173632], [2.33426861784862, 48.90027814228568], [2.334575633065898, 48.900285107405175]]}";48.9002779927, 2.33425164389
6991;18;NON;RUE;LOUIS PASTEUR VALLERY RADOT;VOIE 30;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.333407351827003, 48.90026086177981], [2.333466114775364, 48.9002620410013]]}";48.9002614514, 2.3334367333
6996;18;NON;RUE;LOUIS PASTEUR VALLERY RADOT;VOIE 30;CONTINUITE VELO;SENS CIRCULATION GENERALE;CONTINUITE CYCLABLE;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.334575633065898, 48.900285107405175], [2.33466728909104, 48.90036910243207]]}";48.9003271049, 2.33462146108
